text,intent,id
are you a robot,are_you_a_bot,eval-2282
inform carl that he is an awful human being,text,eval-2283
will i be charged if i use my card in japan,international_fees,eval-2284
does my american express card have any international transaction fees,international_fees,eval-2285
what are some exciting things that are a must do for tourists visiting sedona,travel_suggestion,eval-2286
how healthy is salad,nutrition_info,eval-2287
set the timer for 10 minutes,timer,eval-2288
put cancel abc on my calendar for next thursday,calendar_update,eval-2289
can you find the exact address for where i am currently,current_location,eval-2290
where are you from if i may ask,where_are_you_from,eval-2291
i need new language,change_language,eval-2292
do i have more than $100 in my pnc account,balance,eval-2293
my credit limit needs to me changed,credit_limit_change,eval-2294
i really must rent a car out of sky harbor airport from the 3rd to the 5th of february,car_rental,eval-2295
so when should i change the oil,oil_change_when,eval-2296
please add bananas to my shopping list unless i already did,shopping_list_update,eval-2297
order a case of coke from amazon,order,eval-2298
what is the total amount i am going to have to pay in bills this month,bill_balance,eval-2299
how healthy is pecan pie,nutrition_info,eval-2300
can i modify the apples for grapes,ingredient_substitution,eval-2301
what's my total earnings,income,eval-2302
what do you call yourself,what_is_your_name,eval-2303
can you add laundry to my to do list,todo_list_update,eval-2304
i would like my credit limit increased to 5000 dollars,credit_limit_change,eval-2305
what do i get taxed at my income level,taxes,eval-2306
can you act and think like a real person,are_you_a_bot,eval-2307
how to spell: dessert,spelling,eval-2308
please put a block on my capital one account immediately,freeze_account,eval-2309
how many day off i have taken,pto_used,eval-2310
stop please,cancel,eval-2311
i need to know bank of america's routing,routing,eval-2312
can i ask your name,what_is_your_name,eval-2313
what is the amount of vacation day i have used,pto_used,eval-2314
when is my cards end month,expiration_date,eval-2315
"i ordered some new speakers, so when will they get here",order_status,eval-2316
"the ac, could you tell me the temperature",smart_home,eval-2317
what company is responsible for your design,who_made_you,eval-2318
check my tires' air levels please,tire_pressure,eval-2319
which timezone contains the city of orlando,timezone,eval-2320
how do i say good bye in chinese,translate,eval-2321
what is the rate for 500 cad in usd,exchange_rate,eval-2322
let's skip over this song and listen to the next tune instead,next_song,eval-2323
stop synching to my phone,sync_device,eval-2324
would you let me know what date it will be in 3 days,date,eval-2325
how good is my card's apr,apr,eval-2326
am i going to need a visa for traveling to canada,international_visa,eval-2327
can you set a reminder for the current time tommorow,reminder_update,eval-2328
i need a spider fact,fun_fact,eval-2329
put song in springtime playlist,update_playlist,eval-2330
how cold is it in wisconsin today,weather,eval-2331
tell me your thoughts about the meaning of life,meaning_of_life,eval-2332
do i need jumper cables for my dead car battery,jump_start,eval-2333
do i have enough gas to get to buffalo,gas,eval-2334
i want to change my bank of america account pin number,pin_change,eval-2335
i am in downtown austin where is the nearest airport,directions,eval-2336
what is the proper fuel type for my car,gas_type,eval-2337
please play the song that goes like america the beautiful,play_music,eval-2338
hiya,greeting,eval-2339
who do i contact to order more checks for my td bank account,order_checks,eval-2340
i would like to try and confirm that i have a reservation at longhorn for justin,confirm_reservation,eval-2341
do i have any meetings on my calendar today,meeting_schedule,eval-2342
this is a true statement,yes,eval-2343
recipe for beef stroganoff,recipe,eval-2344
"what is it at, the ac temperature",smart_home,eval-2345
how much have i spent lately,spending_history,eval-2346
how much have i spent on groceries recently,spending_history,eval-2347
use your whisper voice,whisper_mode,eval-2348
whats the procedure to cancel it,cancel,eval-2349
how many points have i earned with my chase card,rewards_balance,eval-2350
find me someone who can deal with my car's illuminated check engine light,schedule_maintenance,eval-2351
can you now please go back to the original settings,reset_settings,eval-2352
"tell me why my card was declined at auto zone, why",card_declined,eval-2353
what date will it be 5 days from now,date,eval-2354
what types of furry companions do you have,do_you_have_pets,eval-2355
"if i travel there, do i need a visa",international_visa,eval-2356
would you please increase the speaker volume,change_volume,eval-2357
at what time should i be boarding my flight,flight_status,eval-2358
where do i go to get private client account's interest rate,interest_rate,eval-2359
what's the least i can pay towards this bill,min_payment,eval-2360
tell me the meaning of life,meaning_of_life,eval-2361
now i'd like for you to return to the original settings,reset_settings,eval-2362
please delete my todo list,todo_list_update,eval-2363
find the favorite destination for traveling this year,travel_suggestion,eval-2364
please help me in finding my phone,find_phone,eval-2365
what type of socker conveters do i need in africa,plug_type,eval-2366
"can you tell me, what is the meaning of life",meaning_of_life,eval-2367
"is there anyway, i can report a suspicious activity on my citi card",report_fraud,eval-2368
in france do they require socket conveters,plug_type,eval-2369
schedule an appointment for a tire check for me,schedule_maintenance,eval-2370
what is your age again,how_old_are_you,eval-2371
what day is my telephone bill due,bill_due,eval-2372
please send a text to danny saying that i'm running late,text,eval-2373
how soon does it take a card new card to get mailed to me,replacement_card_duration,eval-2374
are you an actual human,are_you_a_bot,eval-2375
would you let me know today's date,date,eval-2376
don't let me forget to check the steak,reminder_update,eval-2377
what is the air pressure of my car tires,tire_pressure,eval-2378
what is the traffic like on the road to downtown dallas,traffic,eval-2379
how do i get to the train station by bus,directions,eval-2380
if i lost my card how do i report it,report_lost_card,eval-2381
can you send my exact location to laura,share_location,eval-2382
how many days before milk expire,food_last,eval-2383
what's the wait like at chima brazilian steakhouse at this time,how_busy,eval-2384
do i need to get any shots before visiting family in seattle,vaccines,eval-2385
i prefer to be called jason,change_user_name,eval-2386
what can i do in hong kong,travel_suggestion,eval-2387
how is the car tire pressure doing,tire_pressure,eval-2388
why can't i log into my bank account,account_blocked,eval-2389
how long do i have to pay that bill,bill_due,eval-2390
what kind of questions can i ask the ai,what_can_i_ask_you,eval-2391
reserve a table for 3 under the name wheeler at andrea's steakhouse for 5pm,restaurant_reservation,eval-2392
do you have any funny jokes you can tell,tell_joke,eval-2393
what kinds of taxes am i facing,taxes,eval-2394
where are you from oroginally,where_are_you_from,eval-2395
my card isn't working because its destroyed,damaged_card,eval-2396
what time of day is it,time,eval-2397
is the bill due this week,bill_due,eval-2398
could you translate water into dutch for me,translate,eval-2399
i'm thankful,thank_you,eval-2400
how ya been,greeting,eval-2401
where is my luggage,lost_luggage,eval-2402
hey how old are you,how_old_are_you,eval-2403
how do i make shrimp,recipe,eval-2404
will i be charged if i use my card in vietnam,international_fees,eval-2405
will my 401k carryover,rollover_401k,eval-2406
tell me how i know when to pay my chase bill,bill_due,eval-2407
what's my work salary,income,eval-2408
what is the insurance plan i am enrolled in,insurance,eval-2409
how can i request my credit score,credit_score,eval-2410
remind me to check the steak,reminder_update,eval-2411
convert 100 dollars to euros,exchange_rate,eval-2412
my card was destroyed when my house burned down and i need a replacement,damaged_card,eval-2413
i want to confirm friday's reservation at 2:00,confirm_reservation,eval-2414
did i include butter in my shopping list,shopping_list,eval-2415
i want you to use a different accent,change_accent,eval-2416
what steps do i need to take to jump start my car,jump_start,eval-2417
what you age on your last birthday,how_old_are_you,eval-2418
do you consider yourself an artificial intelligence being,are_you_a_bot,eval-2419
multiply 7 and 42,calculator,eval-2420
how much is 100 dollars in euros,exchange_rate,eval-2421
does my capital one credit card have international transaction fees,international_fees,eval-2422
does this car take regular or diesel fuel,gas_type,eval-2423
how much is $1 usd worth in euros,exchange_rate,eval-2424
i need 200 dollars transferred from my long island savings account to my chase checking,transfer,eval-2425
is cooked chicken still good after being refrigerated for two weeks,food_last,eval-2426
what's my current credit rating,credit_score,eval-2427
how do i convert a cup to ml,measurement_conversion,eval-2428
am i able to put in a pto request for may 6 to may 18,pto_request,eval-2429
"there's something fishy on my card, report it",report_fraud,eval-2430
please call me charlile from here on out ok,change_user_name,eval-2431
"from now on, my name is tom",change_user_name,eval-2432
my day offs history,pto_used,eval-2433
my card seems to not work because its blemished,damaged_card,eval-2434
do you need shots before going to russia,vaccines,eval-2435
how long is the wait at buffalo wild wings,how_busy,eval-2436
what's my visa cards balance for rewards,rewards_balance,eval-2437
i wanna flip a coin,flip_coin,eval-2438
great western bank's login screen tells me i'm locked out but not why,account_blocked,eval-2439
"i lost my card, how do i report it",report_lost_card,eval-2440
what steps should i follow if i lost my luggage,lost_luggage,eval-2441
what's my income from work,income,eval-2442
would you be willing to add bread to my shopping list if i haven't already,shopping_list_update,eval-2443
can you tell me what ingredients are needed for cinnamon buns,ingredients_list,eval-2444
schedule me an appointment to get my tires checked out,schedule_maintenance,eval-2445
tell me flight dl123's statud,flight_status,eval-2446
what different pets do you have,do_you_have_pets,eval-2447
tell me how to make a vacation request,pto_request,eval-2448
how high is my credit score,credit_score,eval-2449
what do you like to do in your free time,what_are_your_hobbies,eval-2450
i need to add iep meeting to my calendar on april 15th,calendar_update,eval-2451
how much money do i make at my job,income,eval-2452
what's the amount due on my vet and vehicle registration bills,bill_balance,eval-2453
go ahead and talk faster now,change_speed,eval-2454
what's the mpg rating on my car,mpg,eval-2455
is the timezone there different,timezone,eval-2456
i need to order new checks because i am all out,order_checks,eval-2457
can i get my car jumped for this dead battery,jump_start,eval-2458
what plugs are in england,plug_type,eval-2459
what plan am i paying for,insurance,eval-2460
may i please have a definition for the work churlish,definition,eval-2461
hey ai cancel it now,cancel,eval-2462
it looks like my account is blocked but i have no clue why,account_blocked,eval-2463
who can jump off my dead car battery,jump_start,eval-2464
i know that the statement is true,yes,eval-2465
what kind of oil do i need for my ford truck and how can i change it,oil_change_how,eval-2466
could you list my health benefits,insurance,eval-2467
what type of electrical plug do they use in spain,plug_type,eval-2468
will you please read the things on my shopping list,shopping_list,eval-2469
pay my monthy mortgage payment,pay_bill,eval-2470
401k rollover help,rollover_401k,eval-2471
what is the best thing for me to do to improve my credit score quickly,improve_credit_score,eval-2472
what type of outlets do they have in the uk,plug_type,eval-2473
for my visa what's my reward balance,rewards_balance,eval-2474
what's the tax bracket for my income,taxes,eval-2475
where do i find my w-2 tax form,w2,eval-2476
can you pair with my phone,sync_device,eval-2477
redeem my credit card rewards into my account,redeem_rewards,eval-2478
sync with my phone,sync_device,eval-2479
remind me to write that letter,reminder_update,eval-2480
i need to pay my time warner cable bill,pay_bill,eval-2481
will you please tell me my to do list,todo_list,eval-2482
please redeem my credit card points,redeem_rewards,eval-2483
do you have a record of when i last got my car checked,last_maintenance,eval-2484
how much do my bills cost this month,bill_balance,eval-2485
what pets are with you,do_you_have_pets,eval-2486
which insurance do i have,insurance,eval-2487
repeat my to do list,todo_list,eval-2488
is my schedule clear with no meetings with dan today,meeting_schedule,eval-2489
is chocolate bad for you or good for you,nutrition_info,eval-2490
what holiday is coming up,next_holiday,eval-2491
can you check on the status of my credit card application,application_status,eval-2492
whats the number of pto days i have to my availability,pto_balance,eval-2493
how much is $1 usd in euros,exchange_rate,eval-2494
what's the traffic like going to central park,traffic,eval-2495
i need to know how many teaspoons are equivalent to two tablesppons,measurement_conversion,eval-2496
what are the steps required for making a vacation request,pto_request,eval-2497
tires should be changed when,tire_change,eval-2498
how do i get a w2 form,w2,eval-2499
how much do you start at,income,eval-2500
what would you suggest having for dinner,meal_suggestion,eval-2501
pay my cable bill directly from my checking account,pay_bill,eval-2502
have my goods been delivered yet,order_status,eval-2503
what is the company that made you,who_made_you,eval-2504
can you set a reminder for me,reminder_update,eval-2505
please pair my phone,sync_device,eval-2506
i have an appointment on the 5th put it on for 5pm,calendar_update,eval-2507
where i can use credit card points,redeem_rewards,eval-2508
tell me when i should change me oil,oil_change_when,eval-2509
would you say you are a bot,are_you_a_bot,eval-2510
i have a vacation request that i need made,pto_request,eval-2511
what time is it in the pacific timezone,time,eval-2512
how long do i need to cook pot au feu for,cook_time,eval-2513
command cancel,cancel,eval-2514
when does my milk expire,food_last,eval-2515
define antagonist for me please,definition,eval-2516
what is 87 divided by 4,calculator,eval-2517
how many miles will i get for one gallon on this car,mpg,eval-2518
can you roll a dice for me,roll_dice,eval-2519
could you book me a hotel in tampa from may 2 to may 4,book_hotel,eval-2520
am i able to rollover my 401k,rollover_401k,eval-2521
has my credit card application processed yet,application_status,eval-2522
do i need an international visa to get into italy,international_visa,eval-2523
let my bank know i'm going to be in russia for a month,travel_notification,eval-2524
what is the interest rate at pnc,interest_rate,eval-2525
can you tell me where my phone is,find_phone,eval-2526
i need to know if my capital one credit card have international transaction fees,international_fees,eval-2527
whats the policy for delta for carry ons,carry_on,eval-2528
what sort of electrical plug do they use in mainland europe,plug_type,eval-2529
when could i get my tires changed next,tire_change,eval-2530
do you have any ideas on the meaning of life,meaning_of_life,eval-2531
what's the carry on policy for delta,carry_on,eval-2532
how do you say hello in japanese,translate,eval-2533
i want the pin on my wells fargo account to be changed,pin_change,eval-2534
"send my current location to steve, please",share_location,eval-2535
i want to make pork barbque but do no know how,recipe,eval-2536
given a choice would you take a dog or a cat,do_you_have_pets,eval-2537
can you order an iphone7 for me with two-day free delivery,order,eval-2538
what is the wait like at apple bees,how_busy,eval-2539
when did the oil get changed,last_maintenance,eval-2540
nice song what is it,what_song,eval-2541
does my visa have international transaction fees,international_fees,eval-2542
cancel my reservation for 5 at the loft,cancel_reservation,eval-2543
where do i report fraud on my credit card,report_fraud,eval-2544
can you assist me on my fradulent activity on my chase card,report_fraud,eval-2545
how do i set up direct deposit for my first national account,direct_deposit,eval-2546
make your volume quieter please,change_volume,eval-2547
will my debit card go bad any time soon,expiration_date,eval-2548
what is the remaining time until we are at our destination,distance,eval-2549
what does indignation mean,definition,eval-2550
i need to know how many pto days are left,pto_balance,eval-2551
tell me something interesting about elephants,fun_fact,eval-2552
what's the minimum due for my electric bill,min_payment,eval-2553
you need all five answers,current_location,eval-2554
how might i go about jump starting a car,jump_start,eval-2555
may you stop a paymet on my account,freeze_account,eval-2556
i'd like to be out of whisper mode,whisper_mode,eval-2557
do you work for another person,who_do_you_work_for,eval-2558
how do i know if my milk is expired,food_last,eval-2559
what is the minimum payment for comcast,min_payment,eval-2560
my card just got declined when i was in home depot buying tile,card_declined,eval-2561
when is the next break,next_holiday,eval-2562
do you know the expiration date that is on my visa card,expiration_date,eval-2563
will my 401k rollover,rollover_401k,eval-2564
what is the square root of 8814,calculator,eval-2565
where can i locate the ally routing number,routing,eval-2566
what's the required fuel type for my car,gas_type,eval-2567
what are my recent purchases,transactions,eval-2568
what kind of oil and how much do i need for my toyota tacoma truck and how do i do it,oil_change_how,eval-2569
add up 8 and 7,calculator,eval-2570
add what i listen to to my car ride playlist,update_playlist,eval-2571
what is the minimum amount due on my cable bill,min_payment,eval-2572
what is the current date,date,eval-2573
a volume of 4 is ideal please,change_volume,eval-2574
what's my interest rate with my capital one account,interest_rate,eval-2575
call my friend aj,make_call,eval-2576
what will help my credit score,improve_credit_score,eval-2577
i am enrolled in what insurance plan,insurance,eval-2578
can you permanently talk faster,change_speed,eval-2579
put we are the champions to my running playlist,update_playlist,eval-2580
i would like to cancel my reservation for nenuco's restaurant to x- tapas,cancel_reservation,eval-2581
i need some good suggestions for peruvian cuisine,meal_suggestion,eval-2582
i want to know when is the next holiday here,next_holiday,eval-2583
i need to update the pin number of my aaa visa,pin_change,eval-2584
help me book a car rental in chicago for april 1st to 3rd get me an suv if possible,car_rental,eval-2585
does ruth chris in charlotte allow you to make a reservation,accept_reservations,eval-2586
when will my car need new oil,oil_change_when,eval-2587
what's my pnc balance,balance,eval-2588
i would like to have my credit increased to 5000 dollars,credit_limit_change,eval-2589
"no, that's not right",no,eval-2590
that's a yes,yes,eval-2591
what did you just ask,repeat,eval-2592
has my maternity leave been approved,pto_request_status,eval-2593
please put a block on my discover account immediately,freeze_account,eval-2594
pair with phone,sync_device,eval-2595
change over to the female voice,change_accent,eval-2596
do i have plans on 12/03/2019,calendar,eval-2597
what do my bills look like for amazon and netflix,bill_balance,eval-2598
name a few good steakhouses in chicago,restaurant_suggestion,eval-2599
tell me how much i have spent on grocery shopping just now,spending_history,eval-2600
what's the status of my vacation days,pto_request_status,eval-2601
is pepper a replacement for salt,ingredient_substitution,eval-2602
i need you to check the air levels in my tires and let me know if i have enough in them,tire_pressure,eval-2603
how much is in my pnc account,balance,eval-2604
i would like to know if i can put a pto request in for march 19 to march 20,pto_request,eval-2605
"send message to carl, you suck",text,eval-2606
am i cleared to miss work for vacation,pto_request_status,eval-2607
i was wondering about the vacation time you said you'll approve,pto_request_status,eval-2608
please play the song that goes like this: jingle bells jingle bells jingle all the way,play_music,eval-2609
can you divide 100 by 20,calculator,eval-2610
i would like to get today's date,date,eval-2611
can i get a car rental in boise from april 11th to april 13th,car_rental,eval-2612
wipe my todo list please,todo_list_update,eval-2613
what is my tax burden,taxes,eval-2614
how many ml's are in a gallon,measurement_conversion,eval-2615
roll a 10 sided dice,roll_dice,eval-2616
i need an alarm set for ten pm and midnight,alarm,eval-2617
can you tell me the square root of pi,calculator,eval-2618
engage all the door locks,smart_home,eval-2619
how long does it take a new card to arrive in the mail to me,replacement_card_duration,eval-2620
who is your boss by the way,who_do_you_work_for,eval-2621
what's today's weather,weather,eval-2622
can you tell me if there is anything on my todo list,todo_list,eval-2623
cash in my credit card rewards,redeem_rewards,eval-2624
thanks for the assist,thank_you,eval-2625
is rice ok after 3 days in the refrigerator,food_last,eval-2626
do you own any animals,do_you_have_pets,eval-2627
give me kilograms to pounds,measurement_conversion,eval-2628
"i want to know how to change oil, tell me the steps one at a time while i work through it",oil_change_how,eval-2629
could you tell me the status of flight dl123,flight_status,eval-2630
eliminate,cancel,eval-2631
i need to know how much money i have in all of my bank accounts,balance,eval-2632
what is my kohls card's rewards balance,rewards_balance,eval-2633
cancel,cancel,eval-2634
needing you to play the next song,next_song,eval-2635
when does my oil need to be changed,oil_change_when,eval-2636
find out why i can't log in to my bank of america account,account_blocked,eval-2637
i want to know how to say goodbye in france,translate,eval-2638
british columbia can be found in what timezone,timezone,eval-2639
sync phone,sync_device,eval-2640
could you inform me of when i last got my car checked,last_maintenance,eval-2641
does my new bank card have any international transaction fees,international_fees,eval-2642
let me know how to make a vacation request,pto_request,eval-2643
reserve a table for 3 at andrea's steakhouse around 5pm under the name wheeler,restaurant_reservation,eval-2644
"location currently, where",current_location,eval-2645
does south korea require an international visa,international_visa,eval-2646
where do i go to look at my credit score,credit_score,eval-2647
can you tell me what kind of gas this car uses,gas_type,eval-2648
how long do i need to cook tuna casserole for,cook_time,eval-2649
how you are,greeting,eval-2650
read me my meeting schedule,meeting_schedule,eval-2651
"a pleasure as always to speak with you, bye",goodbye,eval-2652
does more than one carry on cost extra at ryanair,carry_on,eval-2653
can you tell me how many vacation days have i taken,pto_used,eval-2654
how much did i spend on bills last month,spending_history,eval-2655
next song please,next_song,eval-2656
what is the process of reporting a lost card,report_lost_card,eval-2657
are there any travel alerts for seattle,travel_alert,eval-2658
what is my card's apr,apr,eval-2659
how can i build my credit score,improve_credit_score,eval-2660
switch the pin on my chase account,pin_change,eval-2661
what's my credit limit,credit_limit,eval-2662
does march have a holiday,next_holiday,eval-2663
my card is lost and i need to know how to report it,report_lost_card,eval-2664
have i spent too much of my paycheck on donuts lately,spending_history,eval-2665
tell me the points on my delta rewards card,rewards_balance,eval-2666
don't connect to my phone anymore,sync_device,eval-2667
i would like you to suggest a chinese dish,meal_suggestion,eval-2668
add to friday's calendar a doctor's appointment,calendar_update,eval-2669
"i'm out of cleaning supplies, remind me on my list",shopping_list_update,eval-2670
what's the name you were given,what_is_your_name,eval-2671
does my calendar show anything for thursday the 14th,calendar,eval-2672
which electrical plug type should i bring with me to finland,plug_type,eval-2673
i repeat cancel,cancel,eval-2674
what will i need to make lasagna,ingredients_list,eval-2675
is waffles on my list for shopping,shopping_list,eval-2676
how do i set up direct deposit for my old national account,direct_deposit,eval-2677
"if i go to uganda, do i need an international visa",international_visa,eval-2678
create a timer that is set to go off after 25 mins,timer,eval-2679
"no, that is not correct",no,eval-2680
do i have soda on my shopping list if not please add it,shopping_list_update,eval-2681
negatory,no,eval-2682
what's the gas mileage on a juke,mpg,eval-2683
how long until my milk expires,food_last,eval-2684
what weight oil do i need and how do i change the oil for my chevy truck,oil_change_how,eval-2685
what interest rate am i getting currently from oak bank,interest_rate,eval-2686
tell me something interesting about lake tahoe,fun_fact,eval-2687
list the things i wanted to remember,reminder,eval-2688
need airplane ridge from philadelphia to atlanta leaving on the 5th of june and returning on the 8th of june,book_flight,eval-2689
what's the due date for spectrum's bill,bill_due,eval-2690
i want you to skip past this song to the next track,next_song,eval-2691
i need the information on how to report a lost card,report_lost_card,eval-2692
how long has it been since i was paid,payday,eval-2693
"yes, that is true for sure",yes,eval-2694
do you know the ingredients used in homemade chicken soup,ingredients_list,eval-2695
stop calling me charlie and from now on always call me chip,change_user_name,eval-2696
i need an idea for a french dinner,meal_suggestion,eval-2697
can you inform if boston restaurant has good reviews,restaurant_reviews,eval-2698
"what is the sum of 3, 7, 9, and 24",calculator,eval-2699
cancel my reservation at osteria for our party,cancel_reservation,eval-2700
confirmed,yes,eval-2701
how is my insurance coverage,insurance,eval-2702
is my day open for march 4th 2019,calendar,eval-2703
does bellagio allow you to do reservations,accept_reservations,eval-2704
whats the travel time to redmond right now,distance,eval-2705
is it possible for you to schedule a meeting for 3:00 on wednesday,schedule_meeting,eval-2706
set my alarm for quarter after six tomorrow,alarm,eval-2707
are reservations taken at spago in beverly hills,accept_reservations,eval-2708
what is your date of birth,how_old_are_you,eval-2709
i need to know when's the next holiday,next_holiday,eval-2710
is my apr high,apr,eval-2711
what is my tire pressure,tire_pressure,eval-2712
add swimming to my calendar today,calendar_update,eval-2713
who do i contact for a w2 form,w2,eval-2714
how good are the review for yardhouse,restaurant_reviews,eval-2715
i wonder if it would be possible to switch from apples to grapes,ingredient_substitution,eval-2716
is it normal to use mayo instead of cheese,ingredient_substitution,eval-2717
i'm striving to find a 2-way flight from jfk to dtw for w to july 3,book_flight,eval-2718
what should i do if i lost my luggage,lost_luggage,eval-2719
"can you get me a car rental for march 1st to 3rd in seattle, and i'd like a sedan if possible",car_rental,eval-2720
let lisa know where i am now,share_location,eval-2721
when will i get my replacement card,replacement_card_duration,eval-2722
was my order shipped here,order_status,eval-2723
who are you manufactured by,who_made_you,eval-2724
how do i go about setting up paycheck direct deposit,direct_deposit,eval-2725
call aj,make_call,eval-2726
what do i need in order to jump start my car,jump_start,eval-2727
tell me my name the way its saved,user_name,eval-2728
at what time is my flight scheduled to land,flight_status,eval-2729
what do i do if i lost my luggage,lost_luggage,eval-2730
could you set up a timer for me,timer,eval-2731
how long before i need to replace my tires,tire_change,eval-2732
i think my luggage is missing,lost_luggage,eval-2733
i need an uber to come to my work at 5pm for three people going to the cineplex downtown,uber,eval-2734
can i hear the song that starts out doo doo doo,play_music,eval-2735
what does my credit card charge for their annual percentage rate,apr,eval-2736
what is there to do in craberra,travel_suggestion,eval-2737
what do i do if my luggage is lost,lost_luggage,eval-2738
what kind of meal should i eat from thailand,meal_suggestion,eval-2739
do i have any meetings today between 9 and 10,meeting_schedule,eval-2740
how we stop my account,freeze_account,eval-2741
tell my something funny,tell_joke,eval-2742
what is the nutritional info for kraft mac 'n' cheese,nutrition_info,eval-2743
i need to know how to make a vacation request,pto_request,eval-2744
does going to taiwan require me to get an international visa,international_visa,eval-2745
could you tell me the amount owed on gas and electric,bill_balance,eval-2746
can you find me a flight from denver international to new york international on the 4th for under 700 dollars,book_flight,eval-2747
what place were you born at,where_are_you_from,eval-2748
what do i need to buy,shopping_list,eval-2749
can you find me an uber and have it here at 7pm,uber,eval-2750
please order more checks i just used the last one,order_checks,eval-2751
i will be telling my bank of my upcoming trip to spain,travel_notification,eval-2752
please send me more checkbooks,order_checks,eval-2753
how many points have i earned with my amex card,rewards_balance,eval-2754
write a text to kim saying no,text,eval-2755
do i need any vaccines before traveling to brazil,vaccines,eval-2756
i would like to try and confirm that i have a reservation at applebee's for kristen,confirm_reservation,eval-2757
i want to know what the routing is for chase,routing,eval-2758
say my name in a sentence,user_name,eval-2759
what are the possible reasons behind frozen bank account,account_blocked,eval-2760
what is the time frame for receiving a new credit card if my original one gets lost,replacement_card_duration,eval-2761
what is the least i can pay towards my car bill,min_payment,eval-2762
when would it be wise for me to swap out my tires,tire_change,eval-2763
goodnight,goodbye,eval-2764
how much money do i have in my pnc account,balance,eval-2765
find hotels in baltimore that have positive reviews,book_hotel,eval-2766
i'd like to know how to make changes for my insurance policy,insurance_change,eval-2767
can you tell how many days i already took off this year,pto_used,eval-2768
"i'm going to paris, what plug type do i need",plug_type,eval-2769
i want to be out of whisper mode,whisper_mode,eval-2770
what is the mpg for this car,mpg,eval-2771
does the bellagio have any reservations,accept_reservations,eval-2772
"travel time to bend, oregon",distance,eval-2773
my disney visa card is stolen,report_lost_card,eval-2774
will it take more than a month to get a new card,replacement_card_duration,eval-2775
please add what i listen to to my lolla playlist,update_playlist,eval-2776
how many ounces in a cup,measurement_conversion,eval-2777
how much money is in all of my bank accounts,balance,eval-2778
how many calories are in cake,calories,eval-2779
what steps can i take to improve my credit score,improve_credit_score,eval-2780
do you know the deeper meaning of life,meaning_of_life,eval-2781
please help me make a request for vacation,pto_request,eval-2782
are there any travel alerts for mountain view,travel_alert,eval-2783
"i dont want to hear this song, just play the next one",next_song,eval-2784
is butter a substitute for oil,ingredient_substitution,eval-2785
add games without frontiers to my week 5 playlist,update_playlist,eval-2786
do you own a cat or do you own a dog,do_you_have_pets,eval-2787
please let me know if my discover card application has been approved,application_status,eval-2788
how many of my off days have i run through for the year thus far,pto_used,eval-2789
would you please schedule a reservation for 2 at lucky's under the name sam at 7:30pm,restaurant_reservation,eval-2790
where will i find my w-2,w2,eval-2791
put one hundred and seventy five bucks in my wells fargo checking account from my citibank savings account,transfer,eval-2792
who's your creator,who_made_you,eval-2793
how much did i spend on shcool due last year,spending_history,eval-2794
what is the date of my next scheduled dentist appointment,calendar,eval-2795
tell me how to change my policy,insurance_change,eval-2796
what is a good apr,apr,eval-2797
did i put cutting the grass on my todo list,todo_list,eval-2798
i need to cancel my reservation for new york to xai varanda,cancel_reservation,eval-2799
i want to know about tourist places for bangkok,travel_suggestion,eval-2800
will i have enough to get a new roku with my savings account,balance,eval-2801
how do you get your visa card rewards,redeem_rewards,eval-2802
i couldn't say,maybe,eval-2803
"thanks, i appreciate it",thank_you,eval-2804
what appointments do i have on thursday the 14th,calendar,eval-2805
place an order for bread,order,eval-2806
what time does my flight board,flight_status,eval-2807
you have my sincere gratitude,thank_you,eval-2808
i ordered new sheets online when will they arrive,order_status,eval-2809
that makes sense as well,yes,eval-2810
what is the name of the song playing right now,what_song,eval-2811
where you from,where_are_you_from,eval-2812
what is life's purpose,meaning_of_life,eval-2813
i enjoyed speaking with you,goodbye,eval-2814
can i get some funds to pay my utility bill,pay_bill,eval-2815
can you please request pto for march 2 and 3,pto_request,eval-2816
show me all new transactions,transactions,eval-2817
please set me an alarm,alarm,eval-2818
maybe it does,maybe,eval-2819
what happened to my cellphone,find_phone,eval-2820
how far along is my credit card application,application_status,eval-2821
assistance in rolling over my 401k,rollover_401k,eval-2822
did i put elbow noodles on the shopping list,shopping_list,eval-2823
please call me tom,change_user_name,eval-2824
robbie needs to know aboutthis so would you text robbie to let them know,text,eval-2825
tell me how i can apply for a chase credit card,new_card,eval-2826
i need to know is traveling to france safe,travel_alert,eval-2827
how long does it take to cook hot pockets,cook_time,eval-2828
are more than one carry on allowed at klm,carry_on,eval-2829
schedule an uber to pick me up at home in an hour,uber,eval-2830
what is the boarding time for my upcoming flight,flight_status,eval-2831
help me set a timer please,timer,eval-2832
i would like to know delta's carry on policy,carry_on,eval-2833
how bad is the traffic on the way to downtown,traffic,eval-2834
i need to make a vacation request; how,pto_request,eval-2835
"i am now out of checks, how do i order new ones",order_checks,eval-2836
the timer should have 10 minutes set to it,timer,eval-2837
tell me a fun fact about the moon landing,fun_fact,eval-2838
how much interest am i getting percentage wise from chase,interest_rate,eval-2839
so where do i get the w2 form,w2,eval-2840
i want to book a hotel in tampa from may 2 to may 4,book_hotel,eval-2841
i can't remember my pin for my first national debit account,pin_change,eval-2842
read back my day for march 4th 2019,calendar,eval-2843
how many calories are in apples,calories,eval-2844
what can i do to get a better credit score,improve_credit_score,eval-2845
could i get assistance booking a car rental in las vegas,car_rental,eval-2846
